Date,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Rented Bike Count_power,Hour_power,Temperature(C)_power,Humidity(%)_power,Wind speed (m/s)_power,Visibility (10m)_power,Dew point temperature(C)_power,Solar Radiation (MJ/m2)_power,Rainfall(mm)_power,Snowfall (cm)_power,Rented Bike Count_standard,Hour_standard,Temperature(C)_standard,Humidity(%)_standard,Wind speed (m/s)_standard,Visibility (10m)_standard,Dew point temperature(C)_standard,Solar Radiation (MJ/m2)_standard,Rainfall(mm)_standard,Snowfall (cm)_standard,Year,Month,Day,Seasons_Spring,Seasons_Summer,Seasons_Winter
2018-02-08,253,12,-1.5,35,1.2,1551,-15.0,1.9,0.0,0.0,Winter,0,1,-0.532741735148146,0.15632703999990796,-1.2012244057395216,-1.1442338965640537,-0.38441467082800534,0.09970816349602545,-1.3945240506039596,1.513939061556688,-0.2528587957378049,-0.23078529814731363,-0.7002009402573404,0.07223151185146152,-1.2041819876628181,-1.1407086761673686,-0.5065508465186168,0.18770501402365114,-1.46051777500905,1.5320529461856118,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,270,13,0.3,30,1.4,1697,-15.2,2.11,0.0,0.0,Winter,0,1,-0.4871260915532455,0.29093154817922007,-1.0459544712491577,-1.4122815217933735,-0.15110569456697281,0.3749008212604328,-1.407064429158544,1.5550780157380288,-0.2528587957378049,-0.23078529814731363,-0.6738427431278103,0.21669453555438456,-1.053480515363515,-1.3862731551173975,-0.31354552202194064,0.42773237421754784,-1.4758321517562927,1.7737944089013478,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,253,14,0.9,25,2.4,1730,-16.9,2.09,0.0,0.0,Winter,0,1,-0.532741735148146,0.4229129543697935,-0.9947688844048822,-1.6878191550644082,0.7797777658563225,0.4385413071681995,-1.5132930488144618,1.551519496354046,-0.2528587957378049,-0.23078529814731363,-0.7002009402573404,0.36115755925730764,-1.0032466912637474,-1.631837634067426,0.6514811004614404,0.4819851337134286,-1.6060043541078561,1.75077141245223,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,286,15,1.4,25,2.2,1686,-16.5,1.81,0.0,0.0,Winter,0,1,-0.4458646157862029,0.5524925693080546,-0.9522745909203583,-1.6878191550644082,0.6181030649183701,0.3538034396235177,-1.4883549569160501,1.4934066522377598,-0.2528587957378049,-0.23078529814731363,-0.6490350281823704,0.5056205829602307,-0.9613851711806076,-1.631837634067426,0.4584757759647644,0.4096481210522543,-1.5753756006133708,1.4284494621645825,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,284,16,2.0,25,2.3,1755,-16.0,1.3,0.0,0.0,Winter,0,1,-0.4509390893210107,0.6798604399435577,-0.9014275984358254,-1.6878191550644082,0.7001838425175048,0.48709899214893077,-1.4571339354305506,1.3275966290239378,-0.2528587957378049,-0.23078529814731363,-0.6521359925505503,0.6500836066631537,-0.9111513470808399,-1.631837634067426,0.5549784382131022,0.5230857090890959,-1.5370896587452638,0.8413630527120808,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,337,17,1.5,24,1.9,1788,-16.9,0.72,0.0,0.0,Winter,0,1,-0.32356801659032813,0.8051813383565366,-0.9437899347256017,-1.7439653144133993,0.35526714877844273,0.5516462604622029,-1.5132930488144618,0.9303024528084332,-0.2528587957378049,-0.23078529814731363,-0.5699604367937804,0.7945466303660768,-0.9530128671639797,-1.6809505298574319,0.16896778921974984,0.5773384685849766,-1.6060043541078561,0.1736961556876672,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,564,18,-0.5,26,1.7,1999,-17.7,0.15,0.0,0.0,Winter,0,1,0.10937527847330261,0.9285993352843654,-1.1146745601462038,-1.6320391343606822,0.1642270132107492,0.976154557191955,-1.5630693936440823,-0.19012214427413837,-0.2528587957378049,-0.23078529814731363,-0.21800098100535018,0.9390096540689998,-1.1204589474965387,-1.5827247382774203,-0.024037535276926307,0.9242273247556082,-1.6672618610968273,-0.4824592431121874,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,378,19,-1.8,35,1.4,1558,-15.2,0.0,0.0,0.0,Winter,0,1,-0.23370787862377124,1.050241349538124,-1.2272847840535466,-1.1442338965640537,-0.15110569456697281,0.11266040882993467,-1.407064429158544,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.5063906672460903,1.0834726777719228,-1.2292988997127021,-1.1407086761673686,-0.31354552202194064,0.19921317512883796,-1.4758321517562927,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,277,20,-2.8,40,1.5,1593,-14.5,0.0,0.0,0.0,Winter,0,1,-0.4688843867135662,1.1702199422808413,-1.3143893652664167,-0.88246497752615,-0.04175238959430207,0.1777916855483157,-1.363131511349932,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.6629893678391804,1.227935701474846,-1.3130219398789815,-0.8951441972173398,-0.21704285977360246,0.2567539806547721,-1.422231833140943,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,268,21,-3.3,42,1.1,1596,-14.4,0.0,0.0,0.0,Winter,0,1,-0.4923942113140042,1.288635545064852,-1.3580558429077387,-0.7793078844910334,-0.509277032044582,0.18340290753444122,-1.3568457444050517,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.6769437074959904,1.372398725177769,-1.3548834599621213,-0.7969184056373284,-0.6030535087669547,0.26168604969985215,-1.4145746447673215,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,233,22,-3.9,41,0.4,1462,-15.2,0.0,0.0,0.0,Winter,0,1,-0.589026547339102,1.4055782568446935,-1.4105396444403415,-0.8307819983594611,-1.6012771422095613,-0.06278420001396563,-1.407064429158544,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.7312105839391404,1.516861748880692,-1.405117284061889,-0.8460313014273341,-1.2785721445053215,0.04138696568627572,-1.4758321517562927,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-08,195,23,-4.3,44,0.7,1247,-14.7,0.0,0.0,0.0,Winter,0,1,-0.7052704284230905,1.5211293084254502,-1.445574527521042,-0.6769638392575917,-1.0775441101423255,-0.43789276718049663,-1.3756957370211276,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.7901289069345604,1.661324772583615,-1.4386065001284007,-0.6986926140573169,-0.9890641577603073,-0.3120779825444626,-1.4375462098881857,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,8,0.0,0.0,1.0
2018-02-09,178,0,-4.6,38,0.1,1551,-16.7,0.0,0.0,0.0,Winter,0,1,-0.7620577866261156,-1.9029667229920768,-1.4718727000159653,-0.9864817532917576,-2.253942498033908,0.09970816349602545,-1.5008282451441493,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.8164871040640904,-1.661324772583615,-1.4637234121782847,-0.9933699887973514,-1.5680801312503359,0.18770501402365114,-1.5906899773606136,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,159,1,-4.8,44,1.1,1432,-15.2,0.0,0.0,0.0,Winter,0,1,-0.8298460241811632,-1.6548714178068267,-1.489414734203628,-0.6769638392575917,-0.509277032044582,-0.11662861951433284,-1.407064429158544,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.8459462655618005,-1.516861748880692,-1.4804680202115406,-0.6986926140573169,-0.6030535087669547,-0.007933724764524974,-1.4758321517562927,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,107,2,-5.1,47,0.9,1460,-14.6,0.0,0.0,0.0,Winter,0,1,-1.0473791491585223,-1.4402626230863573,-1.5157419920098512,-0.5248811095376478,-0.778203190308354,-0.06638856160322988,-1.369414836691682,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.9265713391344805,-1.372398725177769,-1.5055849322614245,-0.5513539266872997,-0.796058833263631,0.03809891965622234,-1.4298890215145645,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,78,3,-5.2,48,0.7,1309,-14.5,0.0,0.0,0.0,Winter,0,1,-1.2003149086827163,-1.2448659140211593,-1.524521408596575,-0.4745501755942049,-1.0775441101423255,-0.332336816355061,-1.363131511349932,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.9715353224730905,-1.227935701474846,-1.5139572362780525,-0.5022410308972939,-0.9890641577603073,-0.21014855561280785,-1.422231833140943,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,46,4,-4.4,47,0.9,1343,-14.0,0.0,0.0,0.0,Winter,0,1,-1.4201337316442686,-1.062615751923865,-1.4543385535384197,-0.5248811095376478,-0.778203190308354,-0.2735362461927636,-1.331677920913598,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-1.0211507523639705,-1.0834726777719228,-1.4469788041450289,-0.5513539266872997,-0.796058833263631,-0.15425177310190039,-1.383945891272836,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,36,5,-4.2,44,1.1,1196,-14.6,0.0,0.0,0.0,Winter,0,1,-1.5087326941343349,-0.8902006496764786,-1.4368125832926613,-0.6769638392575917,-0.509277032044582,-0.5230692819102476,-1.369414836691682,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-1.0366555742048706,-0.9390096540689998,-1.430234196111773,-0.6986926140573169,-0.6030535087669547,-0.3959231563108238,-1.4298890215145645,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,117,6,-4.0,41,0.8,1242,-15.3,0.0,0.0,0.0,Winter,0,1,-1.0009426083115178,-0.7255567218594322,-1.4192950998650489,-0.8307819983594611,-0.9236514213348751,-0.4463100056053248,-1.4133311159208735,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.9110665172935805,-0.7945466303660768,-1.4134895880785168,-0.8460313014273341,-0.8925614955119692,-0.32029809761959604,-1.483489340129914,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,273,7,-3.6,42,0.9,1258,-14.6,0.0,0.0,0.0,Winter,0,1,-0.47927112546853295,-0.5672855260770301,-1.3842869624039382,-0.7793078844910334,-0.778203190308354,-0.41932436721375144,-1.369414836691682,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.6691912965755404,-0.6500836066631537,-1.380000372012005,-0.7969184056373284,-0.796058833263631,-0.293993729379169,-1.4298890215145645,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,589,8,-3.3,39,0.9,1279,-15.3,0.02,0.0,0.0,Winter,0,1,0.14953643656952245,-0.41438295112345,-1.3580558429077387,-0.9343627961520405,-0.778203190308354,-0.3836839619907266,-1.4133311159208735,-0.7412784736954857,-0.2528587957378049,-0.23078529814731363,-0.17923892640310016,-0.5056205829602307,-1.3548834599621213,-0.9442570930073456,-0.796058833263631,-0.25946924606360855,-1.483489340129914,-0.6321087200314525,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,308,9,-2.4,36,1.2,1276,-15.4,0.2,0.0,0.0,Winter,0,1,-0.39150495906716143,-0.26609655569355023,-1.2795078954355121,-1.0914100655746948,-0.38441467082800534,-0.3887907807537778,-1.4195954879405066,-0.024446573613100285,-0.2528587957378049,-0.23078529814731363,-0.6149244201323903,-0.36115755925730764,-1.2795327238124699,-1.0915957803773628,-0.5065508465186168,-0.2644013151086886,-1.4911465285035355,-0.4249017519893931,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,199,10,-1.3,34,0.5,1192,-15.1,0.32,0.0,0.0,Winter,0,1,-0.6923785288490746,-0.12184366116530035,-1.1838724287818965,-1.1973078869846816,-1.414994595114726,-0.5296855864884393,-1.4007954125015418,0.29888863750243116,-0.2528587957378049,-0.23078529814731363,-0.7839269781982005,-0.21669453555438456,-1.1874373796295623,-1.1898215719573744,-1.1820694822569835,-0.40249924837093054,-1.4681749633826715,-0.2867637732946869,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,238,11,-0.2,31,0.8,1269,-15.3,0.5,0.0,0.0,Winter,0,1,-0.5746706774513064,0.01883886783013442,-1.088835030121429,-1.3581174054876914,-0.9236514213348751,-0.4006868489434919,-1.4133311159208735,0.6457256845518846,-0.2528587957378049,-0.23078529814731363,-0.7234581730186904,-0.07223151185146152,-1.0953420354466548,-1.3371602593273917,-0.8925614955119692,-0.27590947621387546,-1.483489340129914,-0.07955680525262755,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,260,12,1.6,28,0.5,1193,-14.9,0.88,0.0,0.0,Winter,0,1,-0.5137253058801894,0.15632703999990796,-0.9353095515649139,-1.5215154351214013,-1.414994595114726,-0.5280323934011601,-1.38825032792225,1.077376946269401,-0.2528587957378049,-0.23078529814731363,-0.6893475649687104,0.07223151185146152,-0.9446405631473518,-1.484498946697409,-1.1820694822569835,-0.40085522535590384,-1.4528605866354285,0.35788012728060886,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,268,13,2.6,27,0.8,1120,-14.5,0.82,0.0,0.0,Winter,0,1,-0.4923942113140042,0.29093154817922007,-0.8507093511756239,-1.5766094279887466,-0.9236514213348751,-0.6471490435457247,-1.363131511349932,1.0267700726540099,-0.2528587957378049,-0.23078529814731363,-0.6769437074959904,0.21669453555438456,-0.8609175229810722,-1.5336118424874146,-0.8925614955119692,-0.5208689054528522,-1.422231833140943,0.2888111379332557,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,283,14,4.0,25,0.9,1009,-14.3,1.06,0.0,0.0,Winter,0,1,-0.4534850161885883,0.4229129543697935,-0.7327558812232687,-1.6878191550644082,-0.778203190308354,-0.8219915816604345,-1.3505575190442158,1.2034660272402296,-0.2528587957378049,-0.23078529814731363,-0.6536864747346404,0.36115755925730764,-0.7437052667482809,-1.631837634067426,-0.796058833263631,-0.7033554601208148,-1.4069174563937001,0.5650870953226683,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,315,15,5.0,24,1.0,1037,-13.9,1.16,0.0,0.0,Winter,0,1,-0.37473881684703353,0.5524925693080546,-0.6487673760949471,-1.7439653144133993,-0.6403265394818515,-0.7786215343828908,-1.325379689162696,1.260248752434145,-0.2528587957378049,-0.23078529814731363,-0.6040710448437604,0.5056205829602307,-0.6599822265820013,-1.6809505298574319,-0.699556171015293,-0.6573228157000675,-1.3762887028992146,0.6802020775682567,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,319,16,6.0,28,1.7,1183,-11.1,1.03,0.0,0.0,Winter,0,1,-0.365266431634322,0.6798604399435577,-0.5649557544129626,-1.5215154351214013,0.1642270132107492,-0.5445377771317936,-1.1479220875745162,1.1847659318556452,-0.2528587957378049,-0.23078529814731363,-0.5978691161074003,0.6500836066631537,-0.5762591864157218,-1.484498946697409,-0.024037535276926307,-0.41729545550617075,-1.1618874284378158,0.5305526006489917,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,422,17,4.8,38,3.0,1582,-8.3,0.47,0.0,0.0,Winter,0,1,-0.14405497644573287,0.8051813383565366,-0.6655499511525315,-0.9864817532917576,1.2124589002300972,0.15725564850880075,-0.9679507548474653,0.5966729191428564,-0.2528587957378049,-0.23078529814731363,-0.43816945114613026,0.7945466303660768,-0.6767268346152573,-0.9933699887973514,1.2304970739514691,0.2386697274894785,-0.9474861539764169,-0.11409129992630414,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,659,18,4.1,40,2.1,1327,-8.3,0.1,0.0,0.0,Winter,0,1,0.25640272314632945,0.9285993352843654,-0.7243481458494481,-0.88246497752615,0.5333762730977949,-0.30128689853605095,-0.9679507548474653,-0.3790106794356463,-0.2528587957378049,-0.23078529814731363,-0.0707051735168001,0.9390096540689998,-0.7353329627316529,-0.8951441972173398,0.3619731137164262,-0.18055614134232742,-0.9474861539764169,-0.5400167342349818,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,407,19,3.3,58,1.7,1024,-4.1,0.0,0.0,0.0,Winter,0,1,-0.17390596219655,1.050241349538124,-0.7916719059771548,0.019787415564501934,0.1642270132107492,-0.7988203331632887,-0.6912695461392538,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.46142668390748026,1.0834726777719228,-0.8023113948646766,-0.011112072997236332,-0.024037535276926307,-0.6786951148954145,-0.6258842422843184,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,308,20,3.0,61,1.9,842,-3.8,0.0,0.0,0.0,Winter,0,1,-0.39150495906716143,1.1702199422808413,-0.8169575861271762,0.16521121116247797,0.35526714877844273,-1.0698072841757889,-0.6710742084111241,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.6149244201323903,1.227935701474846,-0.8274283069145604,0.1362266143727809,0.16896778921974984,-0.977907303630272,-0.6029126771634542,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,243,21,2.9,63,1.0,786,-3.4,0.0,0.0,0.0,Winter,0,1,-0.5605088754144864,1.288635545064852,-0.8253913687092214,0.2614939538586623,-0.6403265394818515,-1.1485195519626867,-0.644027641119563,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.7157057620982404,1.372398725177769,-0.8358006109311883,0.23445240595279243,-0.699556171015293,-1.0699725924717667,-0.5722839236689687,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,263,22,2.5,66,1.1,759,-3.2,0.0,0.0,0.0,Winter,0,1,-0.5056769502957845,1.4055782568446935,-0.8591544790695599,0.40496672729470556,-0.509277032044582,-1.1856373092594286,-0.6304495200210892,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.6846961184164404,1.516861748880692,-0.8692898269977002,0.3817910933228097,-0.6030535087669547,-1.1143612138774872,-0.556969546921726,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-09,193,23,2.0,70,0.7,689,-2.9,0.0,0.0,0.0,Winter,0,1,-0.7117806290270124,1.5211293084254502,-0.9014275984358254,0.5945797210457513,-1.0775441101423255,-1.2792470927731472,-0.6100085609770577,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.7932298713027405,1.661324772583615,-0.9111513470808399,0.5782426764828327,-0.9890641577603073,-1.2294428249293556,-0.5339979818008618,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,9,0.0,0.0,1.0
2018-02-10,197,0,1.5,71,1.1,590,-3.1,0.0,0.0,0.0,Winter,0,1,-0.69880330028775,-1.9029667229920768,-0.9437899347256017,0.6416956863198888,-0.509277032044582,-1.404823363600792,-0.6236459565045824,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.7870279425663804,-1.661324772583615,-0.9530128671639797,0.6273555722728384,-0.6030535087669547,-1.3922011034169979,-0.5493123585481045,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,237,1,1.7,71,1.2,584,-3.0,0.0,0.0,0.0,Winter,0,1,-0.5775261109575134,-1.6548714178068267,-0.9268332749781972,0.6416956863198888,-0.38441467082800534,-1.4121640146107517,-0.6168323919355085,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.7250086552027805,-1.516861748880692,-0.9362682591307239,0.6273555722728384,-0.5065508465186168,-1.402065241507158,-0.5416551701744832,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,169,2,1.9,71,1.5,584,-2.8,0.0,0.0,0.0,Winter,0,1,-0.7935524663507804,-1.4402626230863573,-0.9098924364194468,0.6416956863198888,-0.04175238959430207,-1.4121640146107517,-0.6031741842604218,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.8304414437209005,-1.372398725177769,-0.9195236510974678,0.6273555722728384,-0.21704285977360246,-1.402065241507158,-0.5263407934272404,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,145,3,2.0,71,1.2,534,-2.7,0.0,0.0,0.0,Winter,0,1,-0.8832263548171992,-1.2448659140211593,-0.9014275984358254,0.6416956863198888,-0.38441467082800534,-1.4720751918389186,-0.5963289672533765,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.8676530161390605,-1.227935701474846,-0.9111513470808399,0.6273555722728384,-0.5065508465186168,-1.4842663922584924,-0.518683605053619,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,79,4,1.9,74,1.2,514,-2.2,0.0,0.0,0.0,Winter,0,1,-1.1944797487897938,-1.062615751923865,-0.9098924364194468,0.782383701184845,-0.38441467082800534,-1.4953924562222012,-0.5619287368840299,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.9699848402890006,-1.0834726777719228,-0.9195236510974678,0.7746942596428557,-0.5065508465186168,-1.5171468525590264,-0.480397663185512,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,41,5,1.8,75,2.0,484,-2.1,0.0,0.0,0.0,Winter,0,1,-1.4627133254654288,-0.8902006496764786,-0.9183609509192956,0.8290655065805451,0.4458285642899886,-1.5296494055549528,-0.5550112658472183,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-1.0289031632844206,-0.9390096540689998,-0.9278959551140957,0.8238071554328614,0.265470451468088,-1.566467543009827,-0.4727404748118906,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,48,6,1.6,78,1.6,448,-1.8,0.0,0.0,0.0,Winter,0,1,-1.403928334435659,-0.7255567218594322,-0.9353095515649139,0.9684911548139811,0.06324817717328256,-1.5695803602082674,-0.5341761972977113,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-1.0180497879957906,-0.7945466303660768,-0.9446405631473518,0.9711458428028787,-0.12054019752526428,-1.6256523715507878,-0.44976890969102645,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,97,7,1.6,81,1.4,393,-1.3,0.0,0.0,0.0,Winter,0,1,-1.0967043316054383,-0.5672855260770301,-0.9353095515649139,1.1070190626922418,-0.15110569456697281,-1.6279771725852221,-0.499142416193418,-0.8457613047167766,-0.2528587957378049,-0.23078529814731363,-0.9420761609753805,-0.6500836066631537,-0.9446405631473518,1.118484530172896,-0.31354552202194064,-1.7160736373772558,-0.4114829678229195,-0.6551317164805702,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,188,8,1.6,82,1.3,349,-1.1,0.01,0.0,0.0,Winter,0,1,-0.7282494489613635,-0.41438295112345,-0.9353095515649139,1.1530022462697174,-0.2651852509349836,-1.6722789360724923,-0.4850049016463921,-0.7927405595877064,-0.2528587957378049,-0.23078529814731363,-0.8009822822231905,-0.5056205829602307,-0.9446405631473518,1.1675974259629018,-0.4100481842702786,-1.7884106500384302,-0.3961685910756767,-0.6436202182560113,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,222,9,1.6,78,2.0,260,-1.8,0.17,0.0,0.0,Winter,0,1,-0.621327145324101,-0.26609655569355023,-0.9353095515649139,0.9684911548139811,0.4458285642899886,-1.7546303552696485,-0.5341761972977113,-0.12128828428160805,-0.2528587957378049,-0.23078529814731363,-0.7482658879641304,-0.36115755925730764,-0.9446405631473518,0.9711458428028787,0.265470451468088,-1.9347286983758056,-0.44976890969102645,-0.45943624666306965,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,223,10,1.8,73,2.8,270,-2.5,0.69,0.0,0.0,Winter,0,1,-0.6183484650644729,-0.12184366116530035,-0.9183609509192956,0.7355959227544974,1.0760128155195634,-1.7458989906643951,-0.5826047507457752,0.897955169284981,-0.2528587957378049,-0.23078529814731363,-0.7467154057800405,-0.21669453555438456,-0.9278959551140957,0.72558136385285,1.0374917494547926,-1.9182884682255388,-0.5033692283063762,0.1391616610139906,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,235,11,2.6,62,2.9,294,-3.9,1.12,0.0,0.0,Winter,0,1,-0.5832604787476346,0.01883886783013442,-0.8507093511756239,0.21341756105550605,1.1451237699013277,-1.7243855955541976,-0.6778142077828181,1.2385025113179218,-0.2528587957378049,-0.23078529814731363,-0.7281096195709604,-0.07223151185146152,-0.8609175229810722,0.18533951016278669,1.1339944117031309,-1.878831915864898,-0.6105698655370757,0.6341560846700215,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,248,12,2.9,53,4.7,354,-5.7,1.37,0.0,0.0,Winter,0,1,-0.5465346200713631,0.15632703999990796,-0.8253913687092214,-0.2254323940416247,2.1517282416697565,-1.667357911877823,-0.7978652223633683,1.3568658828153985,-0.2528587957378049,-0.23078529814731363,-0.7079533511777905,0.07223151185146152,-0.8358006109311883,-0.2566765519472651,2.8710423321732166,-1.7801905349632967,-0.7483992562622606,0.9219435402839928,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,296,13,2.8,31,4.0,967,-12.6,1.42,0.0,0.0,Winter,0,1,-0.42083136816903766,0.29093154817922007,-0.8338278746866701,-1.3581174054876914,1.8048224271325648,-0.8860909443311424,-1.2432640857331863,1.376229102711009,-0.2528587957378049,-0.23078529814731363,-0.6335302063414704,0.21669453555438456,-0.8441729149478163,-1.3371602593273917,2.19552369643485,-0.7724044267519358,-1.2767452540421367,0.9795010314067869,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
2018-02-10,286,14,2.2,24,4.5,1700,-16.3,1.66,0.0,0.0,Winter,0,1,-0.4458646157862029,0.4229129543697935,-0.8845084636208685,-1.7439653144133993,2.057230104295593,0.3806647625894017,-1.4758730812847851,1.4544189243358516,-0.2528587957378049,-0.23078529814731363,-0.6490350281823704,0.36115755925730764,-0.8944067390475839,-1.6809505298574319,2.6780370076765405,0.43266444326262793,-1.560061223866128,1.2557769887961991,-0.13179988368373619,-0.17189109256898674,2018,2,10,0.0,0.0,1.0
